paper_dgp,dgp,metric,target_id,detail,arm,method_left,method_right,rmse_difference,paired_mc_se,ci95_low,ci95_high,n_pairs
S4,D6,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,causal_drf,drf,-0.00031342682657037324,0.0007763315086942088,-0.0018350365836110225,0.001208182930470276,50
S4,D6,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,0.00030577729331589254,0.0028446720687405427,-0.005269779961415571,0.005881334548047356,50
S4,D6,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-0.0021549886705267973,0.00290317747211661,-0.007845216515875353,0.0035352391748217585,50
S4,D6,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.001698599533253603,0.0009979910898898479,-0.0036546620694377046,0.0002574630029304986,50
S4,D6,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,0.0004563891372731943,0.00307005267602613,-0.00556091410773802,0.006473692382284409,50
S4,D6,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.001407328390054436,0.0005174421249988634,0.0003931418250566639,0.002421514955052208,50
S4,D6,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.0006889621570737095,0.00016615627437514027,-0.0010146284548489845,-0.00036329585929843457,50
S4,D6,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.0020962905471281455,0.0006352918337605745,-0.0033414625412988715,-0.0008511185529574195,50
S4,D6,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-4.181534488922025e-15,1.386746603947616e-15,-6.899557832659353e-15,-1.463511145184697e-15,50
S4,D6,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,4.647328433120663e-20,2.1385329632271718e-19,-3.7267917646131903e-19,4.656257451237323e-19,50
S4,D6,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,4.181580962206356e-15,1.3867349356653853e-15,1.4635804883022009e-15,6.899581436110511e-15,50
S4,D6,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-0.0024935050851414564,0.0029063987778923466,-0.008190046689810455,0.0032030365195275428,50
S4,D6,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.001783711517797576,0.0009998120006098077,-0.003743343038992799,0.00017592000339764716,50
S4,D6,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,0.0007097935673438804,0.0031364331199568315,-0.005437615347771509,0.00685720248245927,50
S4,D6,barycenter_rmse,MEANQ-A-K,,0.0,causal_drf,cwdb_dr,-0.05576087109884009,0.004687281692863155,-0.06494794321685188,-0.04657379898082831,50
S4,D6,barycenter_rmse,MEANQ-A-K,,0.0,causal_drf,drf,-0.0255906559650248,0.0028637415900203155,-0.03120358948146462,-0.01997772244858498,50
S4,D6,barycenter_rmse,MEANQ-A-K,,0.0,cwdb_dr,drf,0.030170215133815292,0.00541358643350077,0.019559585724153783,0.0407808445434768,50
S4,D6,barycenter_rmse,MEANQ-A-K,,1.0,causal_drf,cwdb_dr,-0.09321865414587643,0.005094983099656553,-0.10320482102120328,-0.08323248727054959,50
S4,D6,barycenter_rmse,MEANQ-A-K,,1.0,causal_drf,drf,0.00680844900210309,0.0034339295465583525,7.794709084871926e-05,0.01353895091335746,50
S4,D6,barycenter_rmse,MEANQ-A-K,,1.0,cwdb_dr,drf,0.10002710314797952,0.004446535001510591,0.09131189454501877,0.10874231175094028,50
S4,D6,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,causal_drf,cwdb_dr,0.016315088008584222,0.008383010417007031,-0.00011561240874955955,0.03274578842591801,50
S4,D6,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,causal_drf,drf,0.016199476207537977,0.005150871719036518,0.006103767638226402,0.026295184776849553,50
S4,D6,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,cwdb_dr,drf,-0.0001156118010462448,0.010180736394335031,-0.020069855133942906,0.019838631531850417,50
S4,D6,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,causal_drf,cwdb_dr,0.0030085053079891427,0.0030545888491490987,-0.0029784888363430908,0.008995499452321375,50
S4,D6,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,causal_drf,drf,-9.629402192996156e-05,0.0013288809462145893,-0.0027009006765105563,0.0025083126326506332,50
S4,D6,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,cwdb_dr,drf,-0.0031047993299191043,0.003019839522993318,-0.009023684794986008,0.0028140861351477996,50
S4,D6,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.011898178930423844,0.003299118936186427,0.005431905815498447,0.01836445204534924,50
S4,D6,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.004699914373471156,0.0016220648198790996,0.0015206673265081212,0.007879161420434192,50
S4,D6,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.007198264556952688,0.003059406116846157,-0.013194700545971156,-0.0012018285679342208,50
S4,D6,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.06073786676931726,0.00807882478951652,0.04490337018186488,0.07657236335676963,50
S4,D6,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,causal_drf,drf,0.008471041416275263,0.003981690810800527,0.00066692742710623,0.016275155405444296,50
S4,D6,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.052266825353041994,0.008302004241233852,-0.06853875366586035,-0.03599489704022364,50
S4,D6,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.0015344464273854361,0.000796558936718332,-2.6809088582494455e-05,0.003095701943353367,50
S4,D6,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,causal_drf,drf,3.77685889778271e-05,0.0004413415276117458,-0.0008272608051411946,0.0009027979830968488,50
S4,D6,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.001496677838407609,0.0007046526303307794,-0.0028777969938559365,-0.00011555868295928156,50
S4,D6,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,-5.1109661329741116e-17,1.1728613957523454e-17,-7.409774468648709e-17,-2.8121577972995145e-17,50
S4,D6,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,causal_drf,drf,7.067759608265042e-19,9.456731549640494e-19,-1.1467434229030327e-18,2.560295344556041e-18,50
S4,D6,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,5.181643729056762e-17,1.1690619811814987e-17,2.890282245941024e-17,7.4730052121725e-17,50
S4,D6,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.060859523113209836,0.00805978162194882,0.045062351134190146,0.07665669509222953,50
S4,D6,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,causal_drf,drf,0.007608483121489151,0.003939456149142339,-0.00011285093082983363,0.015329817173808137,50
S4,D6,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.053251039991720685,0.008239384860449474,-0.06940023431820165,-0.03710184566523972,50
S4,D6,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-0.02176498553585901,0.010532119330071957,-0.04240793942280005,-0.001122031648917974,50
S4,D6,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.015337971428548147,0.005624831543398311,-0.026362641253608834,-0.004313301603487458,50
S4,D6,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,0.006427014107310863,0.011651378098659647,-0.016409686966062043,0.02926371518068377,50
S4,D6,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.0017034519610891787,0.0007189174334622673,0.00029437379150313485,0.0031125301306752224,50
S4,D6,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.0015513293452682694,0.0004714684572010094,0.0006272511691542909,0.002475407521382248,50
S4,D6,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.00015212261582090922,0.0007658447525186823,-0.0016531783307575263,0.001348933099115708,50
S4,D6,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-8.191467157931359e-17,9.921871942403277e-18,-1.0136154058642401e-16,-6.246780257220317e-17,50
S4,D6,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,4.259210249157336e-18,1.28148907920811e-18,1.7474916539094405e-18,6.770928844405232e-18,50
S4,D6,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,8.617388182847093e-17,9.893749421261491e-18,6.678213296279841e-17,1.0556563069414345e-16,50
S4,D6,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-0.02195737620591595,0.01046837093612741,-0.042475383240725674,-0.0014393691711062293,50
S4,D6,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.016665460650397063,0.005728334194636606,-0.02789299567188481,-0.005437925628909315,50
S4,D6,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,0.005291915555518889,0.011642200463533021,-0.017526797353005833,0.02811062846404361,50
S5,D7,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.0016976510207622197,0.0011669067781191543,-0.003984788305875762,0.0005894862643513227,50
S5,D7,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,causal_drf,drf,0.00019905142471059872,0.000123594183047148,-4.319317406181137e-05,0.0004412960234830088,50
S5,D7,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,cwdb_dr,drf,0.0018967024454728185,0.0012293662442857045,-0.0005128553933271621,0.004306260284272799,50
S5,D7,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-0.0006515293232874156,0.0010495427845142792,-0.0027086331809354027,0.0014055745343605716,50
S5,D7,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.00033341960158238954,0.00012645718681357566,-0.0005812756877369978,-8.556351542778122e-05,50
S5,D7,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,0.00031810972170502605,0.0010843373873270729,-0.0018071915574560367,0.002443411000866089,50
S5,D7,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.0007345813758662702,0.0012535143562447657,-0.0017223067623734706,0.003191469514106011,50
S5,D7,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,causal_drf,drf,-0.0005098028657341755,0.00035552577168015433,-0.001206633378227278,0.000187027646758927,50
S5,D7,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,-0.0012443842416004457,0.0012639196465967619,-0.0037216667489300987,0.0012328982657292074,50
S5,D7,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.0013694650974879138,0.0007114369468651868,-0.00276388151334368,2.4951318367852316e-05,50
S5,D7,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,causal_drf,drf,0.0001114786240787799,9.014889426636489e-05,-6.521320868329528e-05,0.0002881704568408551,50
S5,D7,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,0.0014809437215666937,0.0007414087850857879,2.7782502798549607e-05,0.0029341049403348377,50
S5,D7,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.0013444328924870881,0.0004926189147952434,-0.002309965965485765,-0.0003788998194884112,50
S5,D7,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,causal_drf,drf,3.5201771005802934e-05,0.00011524852332161943,-0.00019068533470457114,0.000261088876716177,50
S5,D7,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,0.001379634663492891,0.0004876095825218166,0.0004239198817501305,0.0023353494452356518,50
S5,D7,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.0001278037503329374,0.0013825210358211282,-0.002581937479876474,0.0028375449805423487,50
S5,D7,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,causal_drf,drf,-0.0005368399636830473,0.0003512816343385398,-0.0012253519669865854,0.00015167203962049075,50
S5,D7,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,-0.0006646437140159847,0.0014577954495254642,-0.0035219227950858945,0.002192635367053925,50
S5,D7,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.0019088050615310853,0.00186553811027609,-0.0017476496346100511,0.005565259757672221,50
S5,D7,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.00026668731480702923,0.00036855955648428256,-0.0004556894159021646,0.0009890640455162232,50
S5,D7,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.001642117746724056,0.0019427651741788208,-0.0054499374881145455,0.002165701994666433,50
S5,D7,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.0002345162929306005,0.0008185970220904027,-0.0013699338703665887,0.0018389664562277897,50
S5,D7,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.0003365907777840779,0.00013400855050172002,-0.0005992475367674491,-7.39340188007067e-05,50
S5,D7,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.0005711070707146784,0.0008882448838474057,-0.0023120670430555935,0.0011698529016262366,50
S5,D7,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.004543849727578018,0.0007940480245813565,0.002987515599398559,0.0061001838557574765,50
S5,D7,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.00505679757277642,0.0003552925167467946,-0.005753170905600138,-0.004360424239952703,50
S5,D7,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.009600647300354438,0.0010712745524979145,-0.01170034542325035,-0.007500949177458525,50
S5,D7,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.0016100616497451217,0.001853867360648046,-0.0020235183771250484,0.005243641676615292,50
S5,D7,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.0003454948623073176,0.000429975371382229,-0.0004972568656018512,0.0011882465902164864,50
S5,D7,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.0012645667874378042,0.0020059400448692436,-0.005196209275381522,0.0026670757005059133,50
S5,D7,barycenter_rmse,MEANQ-A-K,,0.0,causal_drf,cwdb_dr,0.03932124097004089,0.0016018176340296432,0.036181678407342786,0.04246080353273899,50
S5,D7,barycenter_rmse,MEANQ-A-K,,0.0,causal_drf,drf,-0.007458863222936235,0.0010090139525883342,-0.00943653057000937,-0.0054811958758631,50
S5,D7,barycenter_rmse,MEANQ-A-K,,0.0,cwdb_dr,drf,-0.04678010419297712,0.0011736952847017303,-0.04908054695099252,-0.04447966143496173,50
S5,D7,barycenter_rmse,MEANQ-A-K,,1.0,causal_drf,cwdb_dr,0.04078729291396041,0.0011297508558922422,0.03857298123641162,0.0430016045915092,50
S5,D7,barycenter_rmse,MEANQ-A-K,,1.0,causal_drf,drf,-0.006037317086102112,0.001116356315240791,-0.008225375463974062,-0.003849258708230162,50
S5,D7,barycenter_rmse,MEANQ-A-K,,1.0,cwdb_dr,drf,-0.04682461000006252,0.00111265551911001,-0.04900541481751814,-0.044643805182606904,50
S5,D7,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,causal_drf,cwdb_dr,0.020608713429325277,0.0019296736950311735,0.01682655298706418,0.024390873871586376,50
S5,D7,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,causal_drf,drf,0.007486588310315387,0.0019417689771261321,0.003680721115148168,0.011292455505482605,50
S5,D7,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,cwdb_dr,drf,-0.01312212511900989,0.002089511097140376,-0.017217566869405027,-0.009026683368614754,50
S5,D7,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,causal_drf,cwdb_dr,0.003806232578910832,0.0018074533833884695,0.00026362394746943206,0.007348841210352232,50
S5,D7,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,causal_drf,drf,-6.288046089178087e-05,0.0004672332036654585,-0.0009786575400760795,0.0008528966182925178,50
S5,D7,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,cwdb_dr,drf,-0.003869113039802613,0.0015744935777868153,-0.006955120452264771,-0.0007831056273404553,50
S5,D7,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.0066653975975900295,0.0014079389107975208,0.0039058373324268886,0.00942495786275317,50
S5,D7,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.0019176538306458595,0.0005573503936479068,-0.003010060602195757,-0.0008252470590959622,50
S5,D7,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.008583051428235889,0.0013922332174298978,-0.011311828534398488,-0.0058542743220732895,50
S5,D7,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.025807707720879574,0.0028050838236178244,0.020309743426588638,0.03130567201517051,50
S5,D7,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,causal_drf,drf,0.01806143972563968,0.002198024196361255,0.01375331230077162,0.022369567150507738,50
S5,D7,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.007746267995239895,0.0016893972680025971,-0.011057486640524986,-0.004435049349954805,50
S5,D7,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.0024926952028402442,0.001298710228993852,-5.277684598770571e-05,0.005038167251668195,50
S5,D7,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,causal_drf,drf,0.0002769973618580307,0.0005861653923512554,-0.0008718868071504297,0.0014258815308664911,50
S5,D7,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.0022156978409822135,0.0010154259847170828,-0.004205932771027696,-0.0002254629109367315,50
S5,D7,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.0683168502899553,0.003937153791660521,-0.07603367172160991,-0.060600028858300674,50
S5,D7,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,causal_drf,drf,0.0027758796642113007,0.0005064108277849033,0.0017833144417528902,0.0037684448866697113,50
S5,D7,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,0.0710927299541666,0.0038169508015269307,0.06361150638317381,0.07857395352515939,50
S5,D7,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.02215948147350997,0.0025237310598808338,0.017212968596143536,0.027105994350876402,50
S5,D7,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,causal_drf,drf,0.01656076294909695,0.002247639939298666,0.012155388668071565,0.020966137230122334,50
S5,D7,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.005598718524413019,0.00151160369159636,-0.008561461759941885,-0.002635975288884153,50
S5,D7,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.028851916307894892,0.002395376194277621,0.024156978967110755,0.03354685364867903,50
S5,D7,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.011302676581667337,0.00248208925110581,0.0064377816494999495,0.016167571513834723,50
S5,D7,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.017549239726227555,0.002041676169273664,-0.021550925018003937,-0.013547554434451173,50
S5,D7,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.00435751704173001,0.001248301227852926,0.0019108466351382752,0.006804187448321745,50
S5,D7,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.00042523702030925967,0.000564308806477151,-0.0006808082403859563,0.0015312822810044757,50
S5,D7,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.00393228002142075,0.0010118834034615418,-0.0059155714922053725,-0.0019489885506361283,50
S5,D7,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-0.059868572524656244,0.004915996166674438,-0.06950392501133815,-0.05023322003797435,50
S5,D7,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.0074497649161989615,0.0006260573391425944,-0.008676837300918446,-0.006222692531479477,50
S5,D7,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,0.05241880760845728,0.004698325919041842,0.04321008880713527,0.061627526409779296,50
S5,D7,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.025308169467848283,0.0023511201547740342,0.020699973964491178,0.029916364971205388,50
S5,D7,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.010260883324322095,0.0026356108106845126,0.005095086135380451,0.015426680513263739,50
S5,D7,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.015047286143526187,0.0019563366736557956,-0.018881706023891547,-0.011212866263160828,50
S6,D8,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,causal_drf,cwdb_dr,0.010889033601934751,0.0051957156637267915,0.00070543090103024,0.021072636302839263,50
