grid,dgp,n_train,n_grid,n_particles,method,metric,target_id,n_seeds,mean,sd,mc_se,median
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,kernel_law_error,LAW-A-K,10,0.060530710208288444,0.0062825697732450374,0.0019867230042381902,0.05823823788267078
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-COMMON199,10,0.18330202277108734,0.01909992759234479,0.006039927433610555,0.1752511820324948
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-INTERIOR,10,0.18325024882870164,0.01910809766080939,0.00604251103610932,0.17519240704783767
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-K,10,0.18330271003481013,0.019099819319003154,0.00603989319457361,0.17525196222431427
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,mode_coverage,LAW-A-K,10,1.0,0.0,0.0,1.0
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,peak_ram,NONE_OPERATIONAL,10,304.51795000000004,0.34988822103955136,0.11064437049494291,304.51365
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,process_peak_ram,NONE_OPERATIONAL,10,662.3078125,40.333931607940144,12.754709087054838,669.51171875
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,reference_effect_rmse,REF-ATE-COMMON199,10,0.04151805247550016,0.016388726612276375,0.005182570404460858,0.03613424640166842
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,reference_effect_rmse,REF-ATE-K,10,0.04165422242800313,0.016642222944908327,0.005262732983422521,0.03603405829534047
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-COMMON199,10,0.05687739138975354,0.01375759576946015,0.004350533775939083,0.0583945418946652
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-INTERIOR,10,0.05842047106263677,0.01380211550782379,0.004364612153345471,0.05928991767949826
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-K,10,0.05708620541868742,0.014001504317776496,0.004427664431285571,0.05850153516394829
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,runtime,NONE_OPERATIONAL,10,20.7458,4.201348508382623,1.3285830530640113,20.5135
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tail_calibration,LAW-A-K,10,0.04748608046752835,0.0049660472587672085,0.001570402030573996,0.04573262167591684
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_mean,10,0.15158315442316414,0.01917129727413873,0.0060624965086455845,0.14796468399381862
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_sd,10,0.002533493124733965,0.001574494661516174,0.000497898929416697,0.002385151763926714
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_skewness,10,3.383731448257171e-17,2.549327245825949e-17,8.06168059793398e-18,2.9793049958404503e-17
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,10,0.15172592693397197,0.018290304596697775,0.005783902162381239,0.14969827812620912
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_mean,10,0.15158315442316414,0.019171297274138722,0.006062496508645583,0.14796468399381865
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_sd,10,0.002542461608825426,0.0015800683219244222,0.000499661475596134,0.0023935951243770435
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,10,7.037158691508204e-18,5.803270587864539e-18,1.8351552935916247e-18,6.173203989478615e-18
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0.15172112902325524,0.01831507456234538,0.005791735113282294,0.14963523755616698
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_mean,10,0.15750757278076027,0.020605757217421444,0.0065161125719505174,0.1528307243982749
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_sd,10,0.004362055779639021,0.0013603441192571533,0.0004301785818468325,0.004216459650153786
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,10,4.749043134276233e-17,2.5541616729148444e-17,8.076968398716907e-18,3.806660773343875e-17
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,10,0.1578632049121883,0.0200680197093787,0.006346065041078699,0.1545753235844748
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0.15750757278076027,0.02060575721742143,0.006516112571950513,0.1528307243982749
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0.004377497316655181,0.0013651596936407298,0.0004317014001762388,0.004231385781559254
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,1.3759259827170879e-17,7.466052759718021e-18,2.360973185169477e-18,1.2483267465456291e-17
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0.15785033989424965,0.0200823220125911,0.0063505878264724525,0.15451578677888658
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,arm_energy_risk,LAW-A-M-K,10,0.05511799511417468,0.0017885828323189563,0.0005655995534002921,0.05542912772478899
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,barycenter_rmse,MEANQ-A-K,10,0.17689973025372258,0.00862528583163545,0.0027275548697947623,0.17740094552937608
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,10,199.0,0.0,0.0,199.0
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,10,0.02441099423502664,0.000907313354409227,0.00028691767514207336,0.024220366988776353
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,diagnostic_effective_support,NONE_OPERATIONAL,10,9.999999999999998,0.0,0.0,9.999999999999998
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,diagnostic_ehat_mean,NONE_OPERATIONAL,10,0.5116372094735555,0.01662325330680652,0.005256734257143439,0.5124704053585386
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,diagnostic_n_boosting_steps,NONE_OPERATIONAL,10,100.0,0.0,0.0,100.0
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,10,30.0,25.81988897471611,8.164965809277259,50.0
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,diagnostic_train_risk,NONE_OPERATIONAL,10,0.0365961978478376,0.0026589919147292753,0.0008408470730516731,0.03557275097335351
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,kernel_law_error,LAW-A-COMMON199,10,0.037420330715862746,0.0018450669441523275,0.0005834613979008044,0.037197864408917335
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,kernel_law_error,LAW-A-INTERIOR,10,0.026991600360115785,0.0016220055909403927,0.0005129232044899014,0.026764055605561943
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,kernel_law_error,LAW-A-K,10,0.02732646504254609,0.0016520423426494165,0.0005224216593812484,0.027262824217048613
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-COMMON199,10,0.12859862593901566,0.022183687113204096,0.007015097817825048,0.12853135885660338
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-INTERIOR,10,0.12754452093404164,0.021201010259940912,0.006704348111801175,0.12839739360270214
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-K,10,0.1286768278304405,0.02226343727457421,0.0070403170331946015,0.1285343077499676
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,mode_coverage,LAW-A-K,10,1.0,0.0,0.0,1.0
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,peak_ram,NONE_OPERATIONAL,10,0.0,0.0,0.0,0.0
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,process_peak_ram,NONE_OPERATIONAL,10,887.858984375,61.38656905511453,19.41213759573722,914.0390625
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,reference_effect_rmse,REF-ATE-COMMON199,10,0.02774978217229309,0.013831514088245523,0.0043739088007563025,0.03206680461174557
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,reference_effect_rmse,REF-ATE-K,10,0.022295253141973843,0.014655346566717502,0.004634427504995611,0.021242037651013318
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-COMMON199,10,0.04596207147274682,0.01065611451334858,0.0033697592869758254,0.04674815201336297
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-INTERIOR,10,0.04679396282440051,0.01126802640096501,0.0035632628161959153,0.04698850921454858
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-K,10,0.04614668986873148,0.010901489985825429,0.0034473538244725052,0.0472151860469708
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,runtime,NONE_OPERATIONAL,10,170.88764380560042,30.401322434955137,9.613742277563437,156.6498622624997
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tail_calibration,LAW-A-K,10,0.03528572858934126,0.004885978709274858,0.0015450821320398215,0.035273541823420324
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_mean,10,0.03817168145282436,0.02153126437850609,0.006808783633932901,0.031434365898415945
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_sd,10,0.001964111558817713,0.0011380371813041392,0.00035987895548790706,0.001836140959061934
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_skewness,10,0.0006396349201214628,0.00028508618851534725,9.015216851646337e-05,0.0006112089760650088
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,10,0.03750786747448663,0.02301009256718555,0.007276430168361734,0.02983398893243651
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,10,0.038084185816606955,0.021057323759563228,0.006658910450779962,0.0316160921933209
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,10,0.0020034689038200453,0.0010970935784220613,0.000346931451415827,0.0018819241646442077
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,10,0.0006529163220221039,0.0002919893098102775,9.233512714210243e-05,0.0006314461993035909
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0.03736353599677009,0.02248760259388813,0.007111204331339692,0.02928691129071931
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_mean,10,0.06138624293884422,0.02067212281522735,0.00653709921668505,0.058742097177391484
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_sd,10,0.004954732441599722,0.0019783191568647656,0.0006255994474436592,0.00510556825654653
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,10,0.0014806907694144983,0.0006048800487259059,0.0001912798665167493,0.0016764527843233623
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,10,0.06160376318564044,0.0220071956498118,0.006959286316635459,0.06022486812516814
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,10,0.06138624214638422,0.020672121564096795,0.006537098821042831,0.058742094870999115
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,10,0.00497148853159614,0.0019874461029799236,0.0006284856412242117,0.005126388793986155
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,10,0.0015595491191251957,0.0006731891003962914,0.00021288108532520404,0.0017694240189854438
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0.06159285698280705,0.021963820925363947,0.006945570024421719,0.06017311964523153
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,arm_energy_risk,LAW-A-M-K,10,0.0843945371856892,0.005681234680009208,0.0017965641510766968,0.08231278344613606
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,barycenter_rmse,MEANQ-A-K,10,0.28834336620275536,0.008327492303854048,0.0026333842877701765,0.2866210196755979
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,diagnostic_effective_support,NONE_OPERATIONAL,10,136.754004163169,1.629590471814493,0.515321754424222,136.83399057019636
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,kernel_law_error,LAW-A-COMMON199,10,0.07827981993338798,0.005724302253127713,0.0018101833135117284,0.07662569031983048
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,kernel_law_error,LAW-A-INTERIOR,10,0.06808107630285787,0.005792666620225858,0.0018318020245943298,0.06617472861275456
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,kernel_law_error,LAW-A-K,10,0.06882646183108912,0.00574868760455325,0.0018178946387165616,0.06700033274586037
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,mean_quantile_rmse,MEANQ-A-COMMON199,10,0.17173576157383738,0.01788540009763786,0.005655860117193354,0.17319290245658853
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,mean_quantile_rmse,MEANQ-A-INTERIOR,10,0.17170072143198592,0.017887971295152502,0.0056566732012393985,0.17314439077253077
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,mean_quantile_rmse,MEANQ-A-K,10,0.171736226727768,0.017885366092035785,0.005655849363677779,0.17319354642751444
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,mode_coverage,LAW-A-K,10,1.0,0.0,0.0,1.0
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,peak_ram,NONE_OPERATIONAL,10,376.02,3.7201553133646907,1.1764164039809857,376.3
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,process_peak_ram,NONE_OPERATIONAL,10,662.3078125,40.333931607940144,12.754709087054838,669.51171875
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,reference_effect_rmse,REF-ATE-COMMON199,10,0.03511086645262598,0.017425859471699886,0.00551054061165901,0.035953608443749216
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,reference_effect_rmse,REF-ATE-K,10,0.03526712162386388,0.017682574927279593,0.005591721166678976,0.03585621575388484
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,reference_tcate_rmse,REF-TCATE-COMMON199,10,0.049930838984983766,0.015855985349788847,0.005014102825159438,0.04926101007405511
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,reference_tcate_rmse,REF-TCATE-INTERIOR,10,0.05132566728845032,0.01639825726896705,0.0051855842627348235,0.05046453402285128
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,reference_tcate_rmse,REF-TCATE-K,10,0.05013507040236973,0.016089965166885767,0.005088093740013025,0.049240833919366914
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,runtime,NONE_OPERATIONAL,10,20.4758,3.9794477227094935,1.2584118633332162,22.201999999999998
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tail_calibration,LAW-A-K,10,0.05137237675997004,0.005093889530815506,0.001610829306666346,0.050545917764582296
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tate_functional_rmse,TATE-COMMON199-grid_mean,10,0.1269568421305342,0.02015320186451488,0.006373002003701913,0.1314804032769189
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tate_functional_rmse,TATE-COMMON199-grid_sd,10,0.002396526980280953,0.0015530853868150497,0.0004911287223059197,0.002194881355860302
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tate_functional_rmse,TATE-COMMON199-grid_skewness,10,3.0937296929642105e-17,2.6088802838819073e-17,8.250003839773495e-18,2.1100842514186692e-17
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,10,0.12710248738215318,0.01993607121092749,0.006304339262184197,0.1303027243796714
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tate_functional_rmse,TATE-K-grid_mean,10,0.1269568421305342,0.02015320186451488,0.006373002003701913,0.1314804032769189
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tate_functional_rmse,TATE-K-grid_sd,10,0.0024050106086309165,0.0015585832590801812,0.0004928673021701683,0.0022026511651921437
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tate_functional_rmse,TATE-K-grid_skewness,10,7.736955300393105e-18,5.7351490229267126e-18,1.813613363293765e-18,5.6860541599542745e-18
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0.1270975929321668,0.019938765824153985,0.006305191373705091,0.1303423006130094
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tcate_functional_rmse,TCATE-COMMON199-grid_mean,10,0.1323731101787873,0.021431398414746002,0.0067772032433119295,0.13448048988974487
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tcate_functional_rmse,TCATE-COMMON199-grid_sd,10,0.0037561617932572134,0.0013475549568543058,0.0004261342935909535,0.003484862330442766
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,10,4.394709099355942e-17,2.7594475333507693e-17,8.726139289121875e-18,3.2283272658972156e-17
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,10,0.13269360246765344,0.021215811561483465,0.006709028694322118,0.13379075654748768
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0.13237311017878728,0.021431398414746006,0.006777203243311931,0.13448048988974484
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0.0037694584850693725,0.0013523252580147597,0.0004276427952701514,0.003497198630891505
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,1.4081392298498656e-17,8.041050845090736e-18,2.5428035451708498e-18,1.0817132261091975e-17
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0.1326822186305568,0.021218731971430965,0.006709952209035669,0.13374482608082977
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,arm_energy_risk,LAW-A-M-K,10,0.062393027281520075,0.0044322738935681375,0.0014016080717378042,0.06049949092214459
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,barycenter_rmse,MEANQ-A-K,10,0.235377382728965,0.006736286307823855,0.002130200770372951,0.23576976565397953
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,diagnostic_effective_support,NONE_OPERATIONAL,10,122.6974291768266,2.3235368932646945,0.7347668810147983,122.09265211629179
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,kernel_law_error,LAW-A-COMMON199,10,0.057911311330303715,0.004431730306987351,0.0014014361745677253,0.056397451085263804
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,kernel_law_error,LAW-A-INTERIOR,10,0.04772845341940509,0.00447372181019532,0.0014147150538188701,0.04601104886765019
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,kernel_law_error,LAW-A-K,10,0.048223522389660156,0.004440599323718504,0.0014042408039153839,0.046543917600048806
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-COMMON199,10,0.14995508836211272,0.015661873084155165,0.004952719137041631,0.14909738174105558
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-INTERIOR,10,0.14990755364498276,0.015670615733314203,0.004955483805454262,0.14905371315687574
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-K,10,0.14995571933136212,0.01566175729385422,0.004952682520933437,0.1490979614223439
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,mode_coverage,LAW-A-K,10,1.0,0.0,0.0,1.0
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,peak_ram,NONE_OPERATIONAL,10,379.75119,1.2781834040282847,0.4041970824156618,379.4297
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,process_peak_ram,NONE_OPERATIONAL,10,651.74296875,44.187949365336,13.973456512665354,629.5859375
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,reference_effect_rmse,REF-ATE-COMMON199,10,0.021750301752517073,0.009107130634496563,0.0028799275753703555,0.022023712519561707
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,reference_effect_rmse,REF-ATE-K,10,0.02171812068898818,0.008964666528409602,0.0028348764693648903,0.022040370623430647
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-COMMON199,10,0.04602028724372372,0.012531011335045581,0.003962653720413138,0.043595067113981326
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-INTERIOR,10,0.04736931679578305,0.012744732422622036,0.004030238262488129,0.04474352175253891
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-K,10,0.04606623016364775,0.012570958848792658,0.003975286233443303,0.043700039544119766
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,runtime,NONE_OPERATIONAL,10,45.0623,8.959744788652062,2.833320078596447,50.724000000000004
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tail_calibration,LAW-A-K,10,0.04206122144727344,0.005610655732124914,0.0017742451280594277,0.041354912628170676
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_mean,10,0.12051480673047812,0.014069382042511297,0.004449129252540763,0.11653941313059749
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_sd,10,0.0023547436138197583,0.0013610694217763555,0.0004304079426421662,0.002618073381079853
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_skewness,10,2.3334645035320726e-17,1.5635602751080874e-17,4.944411728301029e-18,2.0414002116739968e-17
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,10,0.11901644041312964,0.013446301992158235,0.004252094040167955,0.1155463860018567
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_mean,10,0.12051480673047812,0.014069382042511276,0.004449129252540757,0.11653941313059744
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_sd,10,0.0023630793303977336,0.0013658875637075109,0.00043193157290140756,0.002627341276555564
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,10,1.2450468324734222e-17,5.7860431847019846e-18,1.829707510375259e-18,1.2980527703205618e-17
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0.11906679343816877,0.013464428822528289,0.004257826247240844,0.11557975696014575
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_mean,10,0.12283575181763422,0.015340699383911001,0.004851155095310058,0.11840496534207627
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_sd,10,0.003411397864397755,0.001088139937317211,0.00034410006149152364,0.0030341248131407154
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,10,4.243005194407184e-17,1.5879664008004494e-17,5.0215906743492474e-18,4.10201265251553e-17
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,10,0.12145205086246491,0.014634233684824886,0.004627751025520532,0.11764717861141932
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0.1228357518176342,0.015340699383911008,0.0048511550953100595,0.11840496534207624
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0.0034234741030020055,0.0010919919176608044,0.000345318164630319,0.0030448655172904313
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,2.0684688568494308e-17,6.046012715043501e-18,1.911917094187603e-18,1.7440382813405525e-17
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0.12149802889301753,0.014655513032984048,0.0046344801462511985,0.1176721547067596
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,cwdb_dr,arm_energy_risk,LAW-A-M-K,10,0.049485097789441115,0.0044976656284910895,0.0014222867539884546,0.04871394456178896
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,cwdb_dr,barycenter_rmse,MEANQ-A-K,10,0.15830964763328467,0.006793063976136847,0.0021481554455832132,0.16080460148820397
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,cwdb_dr,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,10,199.0,0.0,0.0,199.0
