grid,dgp,n_train,n_grid,n_particles,method,metric,comparison,native_target_id,common_target_id,n_pairs,native_mean,common_mean,paired_delta,paired_mc_se,p_value
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.05708620541868742,0.05687739138975354,0.00020881402893387427,0.0001068112498270331,0.050585241150637165
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.05708620541868742,0.05842047106263677,-0.0013342656439493505,0.0002977530912082183,7.425431786055204e-06
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.06053071020828843,0.07009282320397611,-0.009562112995687669,0.00010496440325725655,0.0
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.04614668986873148,0.04596207147274682,0.0001846183959846672,0.00010559340268296841,0.08039660570905457
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.04614668986873148,0.04679396282440051,-0.0006472729556690228,0.0002789824279705796,0.020334339225666898
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.02732646504254609,0.037420330715862746,-0.010093865673316656,0.00011463389394133052,0.0
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.05013507040236973,0.049930838984983766,0.00020423141738596835,0.00011012730422697197,0.06366722964580386
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.05013507040236973,0.05132566728845032,-0.0011905968860805786,0.00034034165363551553,0.00046833896602300204
wcf_sensitivity_v1_sym,SYM-MU,500,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.06882646183108915,0.07827981993338798,-0.009453358102298855,0.00010337158255000481,0.0
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.046066230163647755,0.04602028724372372,4.594291992402813e-05,3.132089845289608e-05,0.1424180805950134
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.046066230163647755,0.04736931679578305,-0.0013030866321352996,0.00016920795998800185,1.3490478540168136e-14
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.048223522389660156,0.057911311330303715,-0.00968778894064356,0.00011289678426666364,0.0
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.0286986354944959,0.028564441264883028,0.00013419422961286794,5.7796292109425095e-05,0.020241098902193003
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.0286986354944959,0.029675080240844198,-0.000976444746348306,0.00016550157450421398,3.6369522187424823e-09
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.02363687322588149,0.03373960873172537,-0.010102735505843882,0.00016168887546109937,0.0
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.04058175422809408,0.04058990725355302,-8.153025458943267e-06,3.3201178501937145e-05,0.8060194972411577
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.04058175422809408,0.041883681162511226,-0.0013019269344171514,0.00013534732422492557,6.637395709964024e-22
wcf_sensitivity_v1_sym,SYM-MU,1000,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.053574741689196036,0.06320072066041667,-0.009625978971220632,0.00010873265569646243,0.0
wcf_sensitivity_v1_sym,SYM-NL,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.08889840829236763,0.08871280093600367,0.00018560735636396556,9.34072040102134e-05,0.04691380571187368
wcf_sensitivity_v1_sym,SYM-NL,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.08889840829236763,0.09153503796033743,-0.0026366296679698024,0.00031715185058215414,9.295026338275893e-17
wcf_sensitivity_v1_sym,SYM-NL,500,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.06711154846611832,0.07668576974695293,-0.00957422128083463,0.00011121188055646011,0.0
wcf_sensitivity_v1_sym,SYM-NL,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.05969963521687353,0.05943598244872801,0.0002636527681455277,0.00013324624893701573,0.04785113274283211
wcf_sensitivity_v1_sym,SYM-NL,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.05969963521687353,0.06217351887357788,-0.0024738836567043633,0.0005259764107465166,2.5584964914313975e-06
wcf_sensitivity_v1_sym,SYM-NL,500,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.029028240854596498,0.03917674409061407,-0.010148503236017571,0.00014858613558293353,0.0
wcf_sensitivity_v1_sym,SYM-NL,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.07457614920114564,0.07440903041624952,0.00016711878489611176,0.00010058595989035123,0.09662262043678813
wcf_sensitivity_v1_sym,SYM-NL,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.07457614920114564,0.07681050369436164,-0.002234354493215999,0.0002640090271309837,2.6019570771839338e-17
wcf_sensitivity_v1_sym,SYM-NL,500,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.07912275636571446,0.0885216513844736,-0.009398895018759146,0.00011370002684816873,0.0
wcf_sensitivity_v1_sym,SYM-NL,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.08135784159863987,0.08115953370782125,0.00019830789081862893,6.995948056200664e-05,0.00458815615601159
wcf_sensitivity_v1_sym,SYM-NL,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.08135784159863987,0.08438372877044326,-0.0030258871718033846,0.00019690448762027106,2.713065474661092e-53
wcf_sensitivity_v1_sym,SYM-NL,1000,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.05342612125435074,0.06311526806056512,-0.00968914680621437,0.00010447730634760293,0.0
wcf_sensitivity_v1_sym,SYM-NL,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.041656364175153476,0.04146431093787309,0.0001920532372803839,0.00010963515536322478,0.07981703447234718
wcf_sensitivity_v1_sym,SYM-NL,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.041656364175153476,0.043499848918428764,-0.0018434847432752869,0.00034780321159595646,1.1556998797545539e-07
wcf_sensitivity_v1_sym,SYM-NL,1000,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.021998632074992107,0.032263264048521714,-0.01026463197352961,8.528356440344017e-05,0.0
wcf_sensitivity_v1_sym,SYM-NL,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.07364319258183331,0.07346394625826633,0.00017924632356699637,5.95657016310444e-05,0.0026191904813412993
wcf_sensitivity_v1_sym,SYM-NL,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.07364319258183331,0.07641937423395749,-0.0027761816521241654,0.00016668105227976685,2.753258533521442e-62
wcf_sensitivity_v1_sym,SYM-NL,1000,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.06305818297561008,0.07263107439827485,-0.009572891422664789,0.00011045710415099739,0.0
wcf_sensitivity_v1_sym,SYM-RANDOM,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.04223417775682562,0.04214828941379377,8.588834303185043e-05,3.3067407860471634e-05,0.009394025959128157
wcf_sensitivity_v1_sym,SYM-RANDOM,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.04223417775682562,0.04377265299775225,-0.0015384752409266327,0.00023722040334978563,8.848174339361566e-11
wcf_sensitivity_v1_sym,SYM-RANDOM,500,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.05840002649276492,0.06792637663617859,-0.009526350143413664,0.00011134130900150323,0.0
wcf_sensitivity_v1_sym,SYM-RANDOM,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.04442763699415645,0.04408743840240511,0.00034019859175133326,7.707708548442186e-05,1.0159767539551336e-05
wcf_sensitivity_v1_sym,SYM-RANDOM,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.04442763699415645,0.045492175471923815,-0.0010645384777673724,0.00028869939241706,0.00022659303570159568
wcf_sensitivity_v1_sym,SYM-RANDOM,500,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.02889968663963196,0.03907366841063324,-0.010173981771001282,0.00014018559787456927,0.0
wcf_sensitivity_v1_sym,SYM-RANDOM,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.041709883521391725,0.04160701729062522,0.00010286623076650284,2.2400889016033687e-05,4.3889172964425515e-06
wcf_sensitivity_v1_sym,SYM-RANDOM,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.041709883521391725,0.04312832363457999,-0.0014184401131882656,0.00025792142574338275,3.8085938799259245e-08
wcf_sensitivity_v1_sym,SYM-RANDOM,500,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.06545763609948382,0.07493882689438917,-0.00948119079490534,0.00010407246273356223,0.0
wcf_sensitivity_v1_sym,SYM-RANDOM,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.03127603747203881,0.031197234454212013,7.880301782679893e-05,4.524761957439675e-05,0.08157937630863896
wcf_sensitivity_v1_sym,SYM-RANDOM,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.03127603747203881,0.03272155413554011,-0.0014455166635012982,0.00011695289257009702,4.3112270889329076e-35
wcf_sensitivity_v1_sym,SYM-RANDOM,1000,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.048143642433458145,0.05777120245748989,-0.009627560024031747,0.00011386913976485438,0.0
wcf_sensitivity_v1_sym,SYM-RANDOM,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.02859516809102648,0.02847956705910844,0.00011560103191804051,8.079906052664123e-05,0.1525097690425979
wcf_sensitivity_v1_sym,SYM-RANDOM,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.02859516809102648,0.0293871085201855,-0.0007919404291590242,0.0001635250338580737,1.2793783091694495e-06
wcf_sensitivity_v1_sym,SYM-RANDOM,1000,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.023273550072227967,0.033463419490964416,-0.010189869418736449,0.00010182810174066558,0.0
wcf_sensitivity_v1_sym,SYM-RANDOM,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.02753961021673827,0.027462588888390888,7.702132834738074e-05,4.471965040092781e-05,0.085012457071208
wcf_sensitivity_v1_sym,SYM-RANDOM,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.02753961021673827,0.0288458671955872,-0.0013062569788489273,0.00016456806095478487,2.063173032774116e-15
wcf_sensitivity_v1_sym,SYM-RANDOM,1000,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.04965422904734981,0.05929668617574792,-0.009642457128398105,0.00010522686174471291,0.0
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.031247447760603418,0.03132920072316993,-8.175296256650727e-05,7.607473442543724e-05,0.28253587738129926
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.031247447760603418,0.03303756749677178,-0.0017901197361683576,0.0004380514496333552,4.378326451054579e-05
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,500,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.06985279465237068,0.07923153777153699,-0.00937874311916631,0.0001107014283079375,0.0
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.0554131059881983,0.05518619727177752,0.00022690871642077405,0.00012476671383482069,0.06896272486567277
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.0554131059881983,0.05716674088317843,-0.0017536348949801176,0.0005114307166332903,0.000606075953252863
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,500,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.029541888037737975,0.0398855292363405,-0.010343641198602527,9.363442831561414e-05,0.0
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.03353262218882203,0.033609303723252534,-7.668153443050538e-05,8.827089775624652e-05,0.38500748821850805
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.03353262218882203,0.035310420280372436,-0.0017777980915504015,0.0005664069631443156,0.001696821601087866
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,500,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.061950075952179814,0.07149139920815949,-0.009541323255979672,0.0001140065633840997,0.0
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.025660925648131844,0.025653900209427004,7.025438704840771e-06,8.126336195855117e-05,0.9311065389995468
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.025660925648131844,0.026631728663421027,-0.0009708030152891846,0.00020700046569905364,2.7339325730937412e-06
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,1000,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.05125384255617556,0.060884244429429656,-0.009630401873254105,0.00011198955376703294,0.0
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.032699620728164215,0.03257410815151173,0.00012551257665248532,9.511207534345224e-05,0.1869591832953813
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.032699620728164215,0.03380023199126621,-0.00110061126310199,0.00023338739055513925,2.4074761497304075e-06
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,1000,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.020084848327983514,0.030392578745111403,-0.010307730417127894,0.00011401751496166537,0.0
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.031062815372865028,0.03105239865679486,1.0416716070159141e-05,5.580146277616462e-05,0.8519157676704926
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.031062815372865028,0.03234514130264153,-0.0012823259297765094,0.00020201024901551115,2.1837873925634302e-10
wcf_sensitivity_v1_sym_null,SYM-LIN-NULL,1000,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.04874318877066688,0.05846206265150673,-0.009718873880839852,0.00011339825757444871,0.0
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.05685324739620186,0.056575127665642364,0.000278119730559484,6.0411811261836126e-05,4.149883442291914e-06
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.05685324739620186,0.058556806035466535,-0.001703558639264679,0.00039269846975661054,1.4373073974662487e-05
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,500,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.07072896527181302,0.08016608370248567,-0.00943711843067266,0.00010310944359856449,0.0
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.03950816849912403,0.039456548712056935,5.161978706709966e-05,6.123009736772602e-05,0.39920273229021763
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.03950816849912403,0.04064794198636977,-0.001139773487245738,0.0003346100182337264,0.0006585599008894981
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,500,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.02508793171759217,0.0353392496084388,-0.010251317890846632,0.00014209132987701042,0.0
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.0655946766982384,0.065259124139601,0.0003355525586374121,6.282058264581723e-05,9.220963345783136e-08
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.0655946766982384,0.0676825383487702,-0.0020878616505317937,0.00040872698200762955,3.2523184306162336e-07
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,500,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.06601218626947536,0.07554796017964631,-0.009535773910170962,0.00011001790618025677,0.0
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.05753054650500065,0.05738159046832951,0.00014895603667113634,4.104475214285606e-05,0.00028439692375485675
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.05753054650500065,0.059650296667772704,-0.002119750162772066,0.0001208230123795415,6.580608124482491e-69
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,1000,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.0530948848349256,0.06274708459332372,-0.00965219975839811,0.00011502526692548504,0.0
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.031743646314521305,0.03168521447680685,5.843183771446214e-05,3.0095287851563158e-05,0.052190265895666804
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.031743646314521305,0.03309613560428311,-0.001352489289761799,0.0002522713139834104,8.264857384553694e-08
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,1000,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.021907412991829727,0.03209546119797315,-0.01018804820614343,0.00011662001986582787,0.0
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.05653767091189614,0.056448215790341406,8.945512155473858e-05,3.9480542363439575e-05,0.023463462794484018
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.05653767091189614,0.058793265027417274,-0.002255594115521132,0.0001567006113343394,5.619866632602827e-47
wcf_sensitivity_v1_sym_null,SYM-MU-NULL,1000,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.05043243638860068,0.06014865838366594,-0.009716221995065269,0.00011454353249769514,0.0
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.09577152293380946,0.09543262409399322,0.0003388988398162332,5.878476167972606e-05,8.161923178860512e-09
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.09577152293380946,0.09903823747645006,-0.0032667145426405917,0.0002514490716147391,1.3662192943655632e-38
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,500,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.07410922102801751,0.08364129558009346,-0.009532074552075963,0.00011505425262475507,0.0
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.05712670618730038,0.0569333168444721,0.00019338934282827415,0.00012241742729929275,0.1141633590441592
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.05712670618730038,0.05898535279674685,-0.0018586466094464664,0.0004341975159841599,1.86350138728941e-05
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,500,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.02567014162467196,0.03596033796730483,-0.010290196342632868,0.0001008732237162477,0.0
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.1019718551199162,0.10161520487435086,0.00035665024556536115,4.7945196249899804e-05,1.0167589980680056e-13
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.1019718551199162,0.10551813496505957,-0.0035462798451433826,0.0001639611189172204,9.62851739638632e-104
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,500,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.07647428075268119,0.08595799453748924,-0.00948371378480806,0.00011571853958070742,0.0
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.09787859606337916,0.09761798660770431,0.0002606094556748623,4.088536874647878e-05,1.839809710190041e-10
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.09787859606337916,0.10171330769320734,-0.003834711629828176,0.00021227381792921412,6.019845356548548e-73
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,1000,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.05712733624411489,0.06681105128676136,-0.009683715042646472,0.00010819065885963279,0.0
