grid,dgp,n_train,n_grid,n_particles,method,seed,metric,target_id,value,n_arm_rows,wall_seconds
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,causal_drf,9,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.06370787332715439,1,20.49288767500184
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,causal_drf,9,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.07639688877190479,1,20.49288767500184
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,causal_drf,9,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.004760360236853423,1,20.49288767500184
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,causal_drf,9,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,4.922006874311109e-17,1,20.49288767500184
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,causal_drf,9,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.07306625836496616,1,20.49288767500184
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,causal_drf,9,tcate_functional_rmse,TCATE-K-grid_mean,0.07639688877190481,1,20.49288767500184
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,causal_drf,9,tcate_functional_rmse,TCATE-K-grid_sd,0.004777211758824103,1,20.49288767500184
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,causal_drf,9,tcate_functional_rmse,TCATE-K-grid_skewness,1.7755592757483287e-17,1,20.49288767500184
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,causal_drf,9,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.07317737445824121,1,20.49288767500184
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,arm_energy_risk,LAW-A-M-K,0.06215610644736201,2,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,barycenter_rmse,MEANQ-A-K,0.1843190090551756,2,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.025215011679017803,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,diagnostic_ehat_mean,NONE_OPERATIONAL,0.5152989398956856,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,50.0,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,diagnostic_train_risk,NONE_OPERATIONAL,0.03447874121771843,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,kernel_law_error,LAW-A-COMMON199,0.04403346583265111,2,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,kernel_law_error,LAW-A-INTERIOR,0.03364010461360714,2,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,kernel_law_error,LAW-A-K,0.0339073486221033,2,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,mean_quantile_rmse,MEANQ-A-COMMON199,0.10625911378507459,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,mean_quantile_rmse,MEANQ-A-INTERIOR,0.10618760720038112,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,mean_quantile_rmse,MEANQ-A-K,0.10626299673634025,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,mode_coverage,LAW-A-K,1.0,2,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,peak_ram,NONE_OPERATIONAL,0.0,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,process_peak_ram,NONE_OPERATIONAL,822.87890625,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,reference_effect_rmse,REF-ATE-COMMON199,0.008575163067247052,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,reference_effect_rmse,REF-ATE-K,0.01329132758209682,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,reference_tcate_rmse,REF-TCATE-COMMON199,0.051864043280965354,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,reference_tcate_rmse,REF-TCATE-INTERIOR,0.053697769969707564,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,reference_tcate_rmse,REF-TCATE-K,0.05171104509454356,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,runtime,NONE_OPERATIONAL,191.24486663699645,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tail_calibration,LAW-A-K,0.039079667594033196,2,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tate_functional_rmse,TATE-COMMON199-grid_mean,0.03830690833091352,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tate_functional_rmse,TATE-COMMON199-grid_sd,9.216902932295157e-06,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tate_functional_rmse,TATE-COMMON199-grid_skewness,9.073160584637896e-05,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.038328693621556886,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tate_functional_rmse,TATE-K-grid_mean,0.03854007149673733,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tate_functional_rmse,TATE-K-grid_sd,0.00010199808118246938,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tate_functional_rmse,TATE-K-grid_skewness,0.00011940305797048943,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.038482380009300876,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.06626245001083322,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.003816618034512141,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,0.0012210401944071209,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.06692284618416308,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tcate_functional_rmse,TCATE-K-grid_mean,0.06626244161647264,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tcate_functional_rmse,TCATE-K-grid_sd,0.0038397302042228938,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tcate_functional_rmse,TCATE-K-grid_skewness,0.0012712508853594839,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,0,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.06690955757645478,1,193.45726228100102
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,arm_energy_risk,LAW-A-M-K,0.05995551436329026,2,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,barycenter_rmse,MEANQ-A-K,0.18488549656086223,2,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.026817574164390925,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,diagnostic_ehat_mean,NONE_OPERATIONAL,0.49080598428787836,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,0.0,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,diagnostic_train_risk,NONE_OPERATIONAL,0.043669963927104406,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,kernel_law_error,LAW-A-COMMON199,0.04147930695964097,2,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,kernel_law_error,LAW-A-INTERIOR,0.030747599818130418,2,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,kernel_law_error,LAW-A-K,0.0311989875764081,2,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,mean_quantile_rmse,MEANQ-A-COMMON199,0.15487123683130297,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,mean_quantile_rmse,MEANQ-A-INTERIOR,0.15272091194118256,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,mean_quantile_rmse,MEANQ-A-K,0.15518719199561506,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,mode_coverage,LAW-A-K,1.0,2,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,peak_ram,NONE_OPERATIONAL,0.0,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,process_peak_ram,NONE_OPERATIONAL,803.19921875,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,reference_effect_rmse,REF-ATE-COMMON199,0.028486111523390235,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,reference_effect_rmse,REF-ATE-K,0.020786198408391507,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,reference_tcate_rmse,REF-TCATE-COMMON199,0.06291113603869772,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,reference_tcate_rmse,REF-TCATE-INTERIOR,0.06471996757219524,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,reference_tcate_rmse,REF-TCATE-K,0.06272863399521475,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,runtime,NONE_OPERATIONAL,222.1721755059989,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tail_calibration,LAW-A-K,0.04543481614357077,2,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tate_functional_rmse,TATE-COMMON199-grid_mean,0.0577867827475953,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tate_functional_rmse,TATE-COMMON199-grid_sd,0.0013598016980635626,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tate_functional_rmse,TATE-COMMON199-grid_skewness,0.00036108187354109175,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.056726575137963864,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tate_functional_rmse,TATE-K-grid_mean,0.05948921274247665,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tate_functional_rmse,TATE-K-grid_sd,0.0013889901588105356,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tate_functional_rmse,TATE-K-grid_skewness,0.0003179859526386013,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.0584313729040743,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.0927196923795113,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.004246383504895012,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,0.001138307499581714,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.09072577842115238,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tcate_functional_rmse,TCATE-K-grid_mean,0.09271970640364471,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tcate_functional_rmse,TCATE-K-grid_sd,0.0042447572452436345,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tcate_functional_rmse,TCATE-K-grid_skewness,0.001235870728842238,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,1,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.09077301636371997,1,225.0550559609983
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,arm_energy_risk,LAW-A-M-K,0.05231671985603301,2,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,barycenter_rmse,MEANQ-A-K,0.17067455902536466,2,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.02480495711751961,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,diagnostic_ehat_mean,NONE_OPERATIONAL,0.4845078563206556,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,50.0,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,diagnostic_train_risk,NONE_OPERATIONAL,0.03718690959282492,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,kernel_law_error,LAW-A-COMMON199,0.034557569927650494,2,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,kernel_law_error,LAW-A-INTERIOR,0.024102428956049,2,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,kernel_law_error,LAW-A-K,0.024290469821964148,2,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,mean_quantile_rmse,MEANQ-A-COMMON199,0.11220248262196787,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,mean_quantile_rmse,MEANQ-A-INTERIOR,0.11207694407992368,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,mean_quantile_rmse,MEANQ-A-K,0.11220585940074658,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,mode_coverage,LAW-A-K,1.0,2,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,peak_ram,NONE_OPERATIONAL,0.0,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,process_peak_ram,NONE_OPERATIONAL,804.5859375,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,reference_effect_rmse,REF-ATE-COMMON199,0.009046577846650944,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,reference_effect_rmse,REF-ATE-K,0.005629643921345458,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,reference_tcate_rmse,REF-TCATE-COMMON199,0.024330672897250372,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,reference_tcate_rmse,REF-TCATE-INTERIOR,0.024114555342125896,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,reference_tcate_rmse,REF-TCATE-K,0.02445923140679562,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,runtime,NONE_OPERATIONAL,222.46123684699705,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tail_calibration,LAW-A-K,0.03460796350425646,2,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tate_functional_rmse,TATE-COMMON199-grid_mean,0.01718969856777236,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tate_functional_rmse,TATE-COMMON199-grid_sd,0.0025587501849191753,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tate_functional_rmse,TATE-COMMON199-grid_skewness,9.266199852198009e-05,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.015061717817420384,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tate_functional_rmse,TATE-K-grid_mean,0.01769276830900457,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tate_functional_rmse,TATE-K-grid_sd,0.0026200996979171237,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tate_functional_rmse,TATE-K-grid_skewness,3.543664854601322e-05,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.015554646439212338,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.02011444609327907,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.0030598497543391293,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,0.0015177885898505854,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.018546742101161525,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tcate_functional_rmse,TCATE-K-grid_mean,0.02011446344571214,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tcate_functional_rmse,TCATE-K-grid_sd,0.0030617954615515908,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tcate_functional_rmse,TCATE-K-grid_skewness,0.0015809377264563306,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,2,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.018572904413250053,1,225.11401703999582
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,arm_energy_risk,LAW-A-M-K,0.06296690609402003,2,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,barycenter_rmse,MEANQ-A-K,0.1928380775023837,2,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.02924594403259809,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,diagnostic_ehat_mean,NONE_OPERATIONAL,0.5115660376176824,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,0.0,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,diagnostic_train_risk,NONE_OPERATIONAL,0.03221740582695537,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,kernel_law_error,LAW-A-COMMON199,0.04351347851933015,2,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,kernel_law_error,LAW-A-INTERIOR,0.03344565256654897,2,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,kernel_law_error,LAW-A-K,0.03384504662569021,2,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,mean_quantile_rmse,MEANQ-A-COMMON199,0.16541106905891823,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,mean_quantile_rmse,MEANQ-A-INTERIOR,0.16424592384490477,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,mean_quantile_rmse,MEANQ-A-K,0.16559103526411373,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,mode_coverage,LAW-A-K,1.0,2,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,peak_ram,NONE_OPERATIONAL,0.0,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,process_peak_ram,NONE_OPERATIONAL,815.6796875,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,reference_effect_rmse,REF-ATE-COMMON199,0.010375493423958493,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,reference_effect_rmse,REF-ATE-K,0.0027272825442888823,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,reference_tcate_rmse,REF-TCATE-COMMON199,0.04686318026113208,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,reference_tcate_rmse,REF-TCATE-INTERIOR,0.04760289852848879,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,reference_tcate_rmse,REF-TCATE-K,0.046656206875596705,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,runtime,NONE_OPERATIONAL,226.77648132100148,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,tail_calibration,LAW-A-K,0.03968884836549578,2,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,tate_functional_rmse,TATE-COMMON199-grid_mean,0.031552490721959786,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,tate_functional_rmse,TATE-COMMON199-grid_sd,0.002834420469022502,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,tate_functional_rmse,TATE-COMMON199-grid_skewness,0.002324169016821611,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.029152166289233644,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,tate_functional_rmse,TATE-K-grid_mean,0.03428720431375379,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,tate_functional_rmse,TATE-K-grid_sd,0.0030063491984583714,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,tate_functional_rmse,TATE-K-grid_skewness,0.002297362548713132,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.031844187131351176,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.07862001497579003,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.006782707076711048,1,229.26309884099464
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,3,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,0.0037409129106909327,1,229.26309884099464
