grid,dgp,metric,claimant,comparator,n_seeds,claimant_mean,comparator_mean,paired_mean_difference,paired_standard_error,seed_win_fraction,claimant_wins,comparator_wins,merged_checksum,git_revision
main,D6,arm_energy_risk,cwdb_v1,cwdb_v0,20,0.06964776616093646,0.10306340996726102,-0.033415643806324585,0.0009424036248034387,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,tcate_functional_rmse,cwdb_v1,cwdb_v0,20,0.08810047909191858,0.08113662004409197,0.006963859047826601,0.0038390976458643465,0.35,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,reference_tcate_rmse,cwdb_v1,cwdb_v0,20,0.07462629952820891,0.1024245174472764,-0.027798217919067513,0.004992819398051318,0.9,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,reference_effect_rmse,cwdb_v1,cwdb_v0,20,0.048503988345809226,0.06933597345024577,-0.020831985104436544,0.004804123534461487,0.85,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,tail_calibration,cwdb_v1,cwdb_v0,20,0.08011562685607888,0.11625604093603045,-0.0361404140799516,0.0011411437075154072,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,mode_coverage,cwdb_v1,cwdb_v0,20,0.9965000000000002,0.9876875,-0.008812499999999996,0.0017873711768080559,0.95,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,barycenter_rmse,cwdb_v1,cwdb_v0,20,0.32437464650664505,0.4025743972992143,-0.07819975079256927,0.002749045418098844,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,mean_quantile_rmse,cwdb_v1,cwdb_v0,20,0.12643495852064487,0.2739747894225949,-0.14753983090194994,0.0022175023139538947,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,kernel_law_error,cwdb_v1,cwdb_v0,20,0.010071229650731806,0.014101288227318345,-0.00403005857658654,0.00022129284322622178,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,arm_energy_risk,cwdb_v1,cwdb_v0,20,0.04762019457747909,0.0655632547367074,-0.017943060159228336,0.0007465122662773561,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,tcate_functional_rmse,cwdb_v1,cwdb_v0,20,0.02834847855052174,0.03423622488126683,-0.0058877463307451,0.0017018300379906433,0.75,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,reference_tcate_rmse,cwdb_v1,cwdb_v0,20,0.028925209449849953,0.03190946788409365,-0.002984258434243699,0.002106954207232452,0.6,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,reference_effect_rmse,cwdb_v1,cwdb_v0,20,0.020159174370626302,0.02100600987560553,-0.000846835504979232,0.0017179856022232658,0.55,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,tail_calibration,cwdb_v1,cwdb_v0,20,0.049885027401544615,0.055812571561393486,-0.0059275441598488745,0.0008011935427918733,0.95,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,mode_coverage,cwdb_v1,cwdb_v0,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,barycenter_rmse,cwdb_v1,cwdb_v0,20,0.17509485712771417,0.20850878601247377,-0.03341392888475967,0.001371113887098365,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mean_quantile_rmse,cwdb_v1,cwdb_v0,20,0.17414614936570544,0.31735200814379644,-0.14320585877809106,0.004398478885782508,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,kernel_law_error,cwdb_v1,cwdb_v0,20,0.015168889017442237,0.020585844152911013,-0.005416955135468775,0.0002783458763104574,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,arm_energy_risk,cwdb_v1,cwdb_v0,20,0.0633848048914663,0.08640305971825987,-0.02301825482679356,0.0008603159377823848,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tcate_functional_rmse,cwdb_v1,cwdb_v0,20,0.0549608885375482,0.051563907008510476,0.0033969815290377124,0.0034168142140641356,0.45,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_tcate_rmse,cwdb_v1,cwdb_v0,20,0.04537988150254972,0.05573936421853546,-0.01035948271598574,0.005129322423217266,0.7,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_effect_rmse,cwdb_v1,cwdb_v0,20,0.024776659358831197,0.023608552516290827,0.0011681068425403718,0.003121655321494569,0.4,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tail_calibration,cwdb_v1,cwdb_v0,20,0.09577438925567325,0.11038854477372835,-0.014614155518055111,0.0016312697877396167,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mode_coverage,cwdb_v1,cwdb_v0,20,1.0,0.99975,-0.0002499999999999947,0.00017206180040291766,0.1,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,barycenter_rmse,cwdb_v1,cwdb_v0,20,0.25119048023972856,0.2918082318103121,-0.040617751570583546,0.001634182784688115,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mean_quantile_rmse,cwdb_v1,cwdb_v0,20,0.22113059860197967,0.313622582240661,-0.09249198363868132,0.003999395342054409,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,kernel_law_error,cwdb_v1,cwdb_v0,20,0.012858325161172631,0.016073390157525663,-0.0032150649963530327,0.00030911531277144665,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,arm_energy_risk,cwdb_v1,cwdb_v0,20,0.053898775141556596,0.07431118423793759,-0.020412409096381003,0.0010055453317028313,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tcate_functional_rmse,cwdb_v1,cwdb_v0,20,0.09584852907094996,0.06187250500591166,0.03397602406503829,0.0032543000867393756,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_tcate_rmse,cwdb_v1,cwdb_v0,20,0.06630906976506351,0.06674499428346714,-0.00043592451840362425,0.0046999238786429075,0.5,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_effect_rmse,cwdb_v1,cwdb_v0,20,0.031379251460091545,0.03575960037645011,-0.004380348916358569,0.006684400847774378,0.55,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tail_calibration,cwdb_v1,cwdb_v0,20,0.10246485449926464,0.11736260762091484,-0.0148977531216502,0.0016346039398008056,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mode_coverage,cwdb_v1,cwdb_v0,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,barycenter_rmse,cwdb_v1,cwdb_v0,20,0.21302486415032784,0.23427265139210704,-0.021247787241779163,0.002190723226739626,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
